ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Summary,Citizenship,Birth_Country,Tax_Status,Gains,Losses,Dividends,Income_Status,Income,BC_US,Age_group,revenue,profit,working_age,age+gender,edu_group1,edu_group2,emp_group1,emp_group2,ms_group,cit_group,ho_group,race_group
TRAIN_00011,75,0,8,0,0,14,14,4,3,1,6,1,4,4,0.0,0.0,0.0,2,0.0,0,7,0.0,0.0,0,14,0,1,2,2,0,1,1,0
TRAIN_00012,34,0,12,2,52,10,2,4,0,1,4,1,32,2,0.0,0.0,0.0,1,860.0,0,3,0.0,0.0,1,6,0,2,1,1,0,1,0,0
TRAIN_00013,40,1,6,2,52,10,5,4,5,1,7,1,25,2,0.0,0.0,0.0,2,800.0,0,4,0.0,0.0,1,9,0,1,1,1,0,1,1,0
TRAIN_00014,44,1,12,0,52,18,9,4,0,1,4,2,39,2,0.0,0.0,5.303304908059076,0,0.0,1,4,5.303304908059076,5.303304908059076,1,9,0,2,2,2,0,0,0,0
TRAIN_00015,21,0,4,2,40,5,9,4,0,5,0,2,39,4,0.0,0.0,0.0,1,400.0,1,2,0.0,0.0,1,4,1,3,1,1,1,0,0,0
TRAIN_00016,10,1,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,3,0,0,2,2,1,0,0,0
TRAIN_00017,48,0,2,0,52,7,6,4,0,0,4,2,39,5,0.0,0.0,0.0,1,850.0,1,4,0.0,0.0,1,8,1,3,2,2,2,0,0,0
TRAIN_00018,36,1,1,2,20,9,11,4,0,1,4,2,39,2,0.0,0.0,3.8501476017100584,2,672.0,1,3,3.8501476017100584,3.8501476017100584,1,7,1,3,1,1,0,0,0,0
TRAIN_00019,29,0,4,0,52,7,0,4,0,1,4,2,39,2,0.0,0.0,0.0,2,950.0,1,2,0.0,0.0,1,4,1,3,2,2,0,0,0,0
TRAIN_00020,28,0,12,2,52,19,11,4,1,5,4,2,39,5,0.0,0.0,0.0,1,500.0,1,2,0.0,0.0,1,4,0,2,1,1,1,0,1,0
TRAIN_00021,16,0,8,3,14,14,14,4,0,5,2,2,39,5,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,1,2,4,1,0,0,0
TRAIN_00022,31,0,11,0,0,14,14,4,9,3,4,4,33,4,0.0,0.0,0.0,2,0.0,0,3,0.0,0.0,1,6,0,1,2,2,0,0,1,0
TRAIN_00023,76,1,11,0,0,14,14,4,0,1,4,0,10,1,0.0,0.0,0.0,1,0.0,0,7,0.0,0.0,0,15,0,1,2,2,0,1,0,0
TRAIN_00024,39,0,12,2,52,5,6,4,6,1,7,2,39,2,0.0,0.0,0.0,1,1367.0,1,3,0.0,0.0,1,6,0,2,1,1,0,0,1,0
TRAIN_00025,49,1,12,2,52,21,0,4,0,1,4,2,39,2,0.0,0.0,0.0,2,1200.0,1,4,0.0,0.0,1,9,0,2,1,1,0,0,0,0
TRAIN_00026,40,1,4,0,52,12,8,4,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,1,9,1,3,2,2,0,0,0,0
TRAIN_00027,60,1,4,0,52,23,2,2,0,1,4,2,39,2,0.0,0.0,0.0,1,1100.0,1,6,0.0,0.0,1,13,1,3,2,2,0,0,0,1
TRAIN_00028,63,1,14,3,6,14,14,4,0,1,4,2,39,2,0.0,0.0,0.0,2,0.0,1,6,0.0,0.0,0,13,1,3,2,4,0,0,0,0
TRAIN_00029,15,0,15,0,12,20,11,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,1,2,2,1,0,0,0
TRAIN_00030,59,1,0,0,48,20,2,4,0,1,4,2,39,2,8.895492631451633,0.0,0.0,0,800.0,1,5,8.895492631451633,8.895492631451633,1,11,1,3,2,2,0,0,0,0
TRAIN_00031,23,0,2,1,30,9,8,4,0,5,4,2,39,5,0.0,0.0,0.0,2,1800.0,1,2,0.0,0.0,1,4,1,3,0,0,1,0,0,0
TRAIN_00032,21,1,4,2,52,18,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,500.0,1,2,0.0,0.0,1,5,1,3,1,1,1,0,0,0
TRAIN_00033,35,1,12,2,52,4,2,4,0,1,4,3,10,2,8.552367266423891,0.0,0.0,1,1600.0,0,3,8.552367266423891,8.552367266423891,1,7,0,2,1,1,0,0,0,0
TRAIN_00034,55,1,12,0,52,10,5,2,0,1,4,2,39,2,0.0,0.0,3.8918202981106265,0,0.0,1,5,3.8918202981106265,3.8918202981106265,1,11,0,2,2,2,0,0,0,1
TRAIN_00035,16,0,8,3,0,14,14,4,9,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,1,2,4,1,0,1,0
TRAIN_00036,35,1,2,2,52,21,13,0,0,1,7,1,23,2,0.0,0.0,0.0,1,1400.0,0,3,0.0,0.0,1,7,1,3,1,1,0,1,0,1
TRAIN_00037,57,1,2,2,52,18,6,4,0,3,4,2,39,5,0.0,0.0,0.0,0,0.0,1,5,0.0,0.0,1,11,1,3,1,1,0,0,0,0
TRAIN_00038,17,0,9,0,52,12,11,4,0,5,6,2,39,5,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,2,0,1,2,2,1,0,0,0
TRAIN_00039,18,1,9,0,0,14,14,4,0,5,0,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,1,2,2,1,0,0,0
TRAIN_00040,29,0,2,2,52,11,6,4,0,1,7,2,39,2,0.0,0.0,0.0,1,650.0,1,2,0.0,0.0,1,4,1,3,1,1,0,0,0,0
TRAIN_00041,7,1,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,1,0,0,2,2,1,0,0,0
TRAIN_00042,52,1,12,2,52,21,13,1,0,1,4,2,39,2,0.0,0.0,5.017279836814924,1,600.0,1,5,5.017279836814924,5.017279836814924,1,11,0,2,1,1,0,0,0,1
TRAIN_00043,23,0,12,2,52,19,10,4,0,3,0,2,39,0,0.0,0.0,0.0,1,500.0,1,2,0.0,0.0,1,4,0,2,1,1,0,0,0,0
TRAIN_00044,63,1,12,2,52,10,2,4,0,1,4,2,39,2,0.0,0.0,0.0,2,1200.0,1,6,0.0,0.0,0,13,0,2,1,1,0,0,0,0
TRAIN_00045,41,1,4,2,52,18,9,4,1,1,4,1,3,2,11.512925464970229,0.0,0.0,0,0.0,0,4,11.512925464970229,11.512925464970229,1,9,1,3,1,1,0,1,1,0
TRAIN_00046,42,0,2,0,50,20,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,545.0,1,4,0.0,0.0,1,8,1,3,2,2,0,0,0,0
TRAIN_00047,30,1,12,0,52,10,0,4,0,5,4,2,39,5,0.0,7.601901959875166,0.0,1,0.0,1,3,0.0,-7.601901959875166,1,7,0,2,2,2,1,0,0,0
TRAIN_00048,17,1,8,0,26,19,4,4,0,5,2,2,39,5,0.0,0.0,0.0,1,550.0,1,1,0.0,0.0,0,3,0,1,2,2,1,0,0,0
TRAIN_00049,28,1,4,0,52,19,6,0,0,1,4,0,30,2,0.0,0.0,0.0,1,1030.0,0,2,0.0,0.0,1,5,1,3,2,2,0,1,0,1
TRAIN_00050,42,1,4,2,52,21,0,4,0,1,4,2,39,2,8.895492631451633,0.0,3.258096538021482,2,1400.0,1,4,12.153589169473115,12.153589169473115,1,9,1,3,1,1,0,0,0,0
TRAIN_00051,18,0,4,2,52,5,11,4,0,5,0,2,39,5,0.0,0.0,0.0,2,550.0,1,1,0.0,0.0,0,2,1,3,1,1,1,0,0,0
TRAIN_00052,43,1,12,0,52,11,2,4,0,1,4,2,39,2,0.0,0.0,0.0,1,1000.0,1,4,0.0,0.0,1,9,0,2,2,2,0,0,0,0
TRAIN_00053,55,0,12,0,52,15,6,4,0,1,7,2,39,2,0.0,0.0,0.0,0,2400.0,1,5,0.0,0.0,1,10,0,2,2,2,0,0,0,0
TRAIN_00054,22,0,4,2,20,16,11,4,8,5,0,2,39,5,0.0,0.0,0.0,2,500.0,1,2,0.0,0.0,1,4,1,3,1,1,1,0,1,0
TRAIN_00055,61,1,15,0,0,14,14,1,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,6,0.0,0.0,0,13,0,1,2,2,0,0,0,1
TRAIN_00056,17,0,8,3,0,14,14,4,0,5,5,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,1,2,4,1,0,0,0
TRAIN_00057,53,0,12,0,30,16,10,4,0,6,4,2,39,5,0.0,0.0,0.0,2,500.0,1,5,0.0,0.0,1,10,0,2,2,2,2,0,0,0
TRAIN_00058,46,0,2,2,52,20,8,4,0,0,4,2,39,5,0.0,0.0,0.0,1,2000.0,1,4,0.0,0.0,1,8,1,3,1,1,2,0,0,0
TRAIN_00059,63,1,7,0,0,14,14,4,0,1,4,2,39,4,0.0,0.0,0.0,1,0.0,1,6,0.0,0.0,0,13,0,1,2,2,0,0,0,0
TRAIN_00060,19,0,4,0,30,18,10,4,0,5,6,2,39,5,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,1,3,2,2,1,0,0,0
TRAIN_00061,48,0,12,2,52,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,700.0,1,4,0.0,0.0,1,8,0,2,1,1,0,0,0,0
TRAIN_00062,61,0,12,0,0,14,14,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,6,0.0,0.0,0,12,0,2,2,2,0,0,0,0
TRAIN_00063,27,0,12,0,52,19,10,1,0,1,7,2,39,2,0.0,0.0,0.0,2,425.0,1,2,0.0,0.0,1,4,0,2,2,2,0,0,0,1
TRAIN_00064,38,0,4,2,44,10,5,1,0,6,4,2,39,0,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,6,1,3,1,1,2,0,0,1
TRAIN_00065,50,1,4,0,52,19,11,4,6,5,4,2,39,5,0.0,0.0,0.0,2,213.0,1,5,0.0,0.0,1,11,1,3,2,2,1,0,1,0
TRAIN_00066,35,1,4,0,52,21,2,4,0,1,4,2,39,2,0.0,0.0,3.58351893845611,1,1600.0,1,3,3.58351893845611,3.58351893845611,1,7,1,3,2,2,0,0,0,0
TRAIN_00067,28,0,12,2,52,12,11,1,0,5,0,2,39,5,0.0,0.0,0.0,2,600.0,1,2,0.0,0.0,1,4,0,2,1,1,1,0,0,1
TRAIN_00068,38,0,12,2,52,9,6,4,0,1,7,2,39,2,0.0,0.0,0.0,1,988.0,1,3,0.0,0.0,1,6,0,2,1,1,0,0,0,0
TRAIN_00069,26,1,12,2,52,2,11,4,1,5,4,1,40,0,0.0,0.0,0.0,1,700.0,0,2,0.0,0.0,1,5,0,2,1,1,1,1,1,0
TRAIN_00070,27,0,2,2,52,12,0,4,0,5,0,2,39,5,0.0,7.537430036586509,0.0,2,0.0,1,2,0.0,-7.537430036586509,1,4,1,3,1,1,1,0,0,0
TRAIN_00071,5,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,0,0.0,0.0,0,0,0,0,2,2,1,0,0,0
TRAIN_00072,34,1,4,2,44,7,6,4,0,1,7,2,39,2,0.0,0.0,0.0,2,1000.0,1,3,0.0,0.0,1,7,1,3,1,1,0,0,0,0
TRAIN_00073,31,0,4,1,52,11,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,1,6,1,3,0,0,0,0,0,0
TRAIN_00074,36,0,12,0,52,20,0,4,0,1,7,2,39,2,0.0,0.0,0.0,2,500.0,1,3,0.0,0.0,1,6,0,2,2,2,0,0,0,0
TRAIN_00075,81,0,4,0,0,14,14,4,0,1,7,2,39,1,0.0,0.0,0.0,1,0.0,1,8,0.0,0.0,0,16,1,3,2,2,0,0,0,0
TRAIN_00076,47,0,7,2,52,10,2,4,0,1,4,0,21,2,0.0,0.0,0.0,1,902.0,0,4,0.0,0.0,1,8,0,1,1,1,0,1,0,0
TRAIN_00077,25,1,12,0,52,23,4,4,0,5,6,2,39,5,0.0,0.0,0.0,2,500.0,1,2,0.0,0.0,1,5,0,2,2,2,1,0,0,0
TRAIN_00078,41,0,12,0,52,11,5,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,4,0.0,0.0,1,8,0,2,2,2,0,0,0,0
TRAIN_00079,19,1,12,0,40,19,10,4,0,5,0,2,39,5,0.0,0.0,0.0,1,500.0,1,1,0.0,0.0,0,3,0,2,2,2,1,0,0,0
TRAIN_00080,12,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,0,2,2,1,0,0,0
TRAIN_00081,64,1,12,0,52,4,2,4,0,0,4,2,39,5,0.0,0.0,8.294299608857235,2,1570.0,1,6,8.294299608857235,8.294299608857235,0,13,0,2,2,2,2,0,0,0
TRAIN_00082,44,1,4,0,52,10,5,4,0,1,4,2,39,2,0.0,0.0,5.14166355650266,1,2100.0,1,4,5.14166355650266,5.14166355650266,1,9,1,3,2,2,0,0,0,0
TRAIN_00083,27,0,12,0,12,19,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,0,2,2,2,0,0,0,0
TRAIN_00084,52,1,12,2,52,4,2,4,0,1,4,2,39,2,9.617470759403409,0.0,0.0,0,0.0,1,5,9.617470759403409,9.617470759403409,1,11,0,2,1,1,0,0,0,0
TRAIN_00085,22,1,4,2,42,5,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,475.0,1,2,0.0,0.0,1,5,1,3,1,1,1,0,0,0
TRAIN_00086,66,0,12,0,0,14,14,4,0,1,7,2,39,3,0.0,0.0,0.0,2,0.0,1,6,0.0,0.0,0,12,0,2,2,2,0,0,0,0
TRAIN_00087,25,1,8,0,52,10,5,4,0,1,4,2,39,2,0.0,0.0,0.0,1,700.0,1,2,0.0,0.0,1,5,0,1,2,2,0,0,0,0
TRAIN_00088,52,1,12,2,52,10,5,1,0,1,4,1,38,2,0.0,0.0,0.0,1,1400.0,0,5,0.0,0.0,1,11,0,2,1,1,0,1,0,1
TRAIN_00089,15,0,8,0,6,17,7,4,0,5,2,2,39,4,0.0,0.0,0.0,1,200.0,1,1,0.0,0.0,0,2,0,1,2,2,1,0,0,0
TRAIN_00090,41,1,12,0,52,10,2,4,0,1,4,2,39,2,0.0,0.0,2.3978952727983707,2,1100.0,1,4,2.3978952727983707,2.3978952727983707,1,9,0,2,2,2,0,0,0,0
TRAIN_00091,35,1,5,2,52,7,6,4,0,1,4,2,39,2,0.0,0.0,5.303304908059076,0,0.0,1,3,5.303304908059076,5.303304908059076,1,7,1,3,1,1,0,0,0,0
TRAIN_00092,49,1,1,5,52,10,8,4,0,1,4,2,39,2,8.94754601503218,0.0,3.044522437723423,0,1700.0,1,4,11.992068452755603,11.992068452755603,1,9,1,3,0,0,0,0,0,0
TRAIN_00093,15,0,15,0,5,14,14,4,5,5,2,1,25,4,0.0,0.0,0.0,1,0.0,0,1,0.0,0.0,0,2,0,1,2,2,1,1,1,0
TRAIN_00094,27,1,4,0,50,19,2,4,0,1,4,2,39,2,0.0,7.629489916393995,0.0,2,575.0,1,2,0.0,-7.629489916393995,1,5,1,3,2,2,0,0,0,0
TRAIN_00095,21,1,7,0,52,10,4,4,5,1,4,1,25,2,0.0,0.0,0.0,1,600.0,0,2,0.0,0.0,1,5,0,1,2,2,0,1,1,0
TRAIN_00096,26,0,14,0,52,5,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1240.0,1,2,0.0,0.0,1,4,1,3,2,2,0,0,0,0
TRAIN_00097,29,0,4,2,52,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,750.0,1,2,0.0,0.0,1,4,1,3,1,1,0,0,0,0
TRAIN_00098,52,1,12,4,40,10,8,4,0,1,4,2,39,2,0.0,0.0,0.0,2,0.0,1,5,0.0,0.0,1,11,0,2,0,0,0,0,0,0
TRAIN_00099,82,0,4,0,0,14,14,4,0,6,4,2,39,4,0.0,0.0,0.0,1,0.0,1,8,0.0,0.0,0,16,1,3,2,2,2,0,0,0
TRAIN_00100,70,1,12,0,0,14,14,1,0,1,7,2,39,1,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,15,0,2,2,2,0,0,0,1
TRAIN_00101,30,0,1,0,46,12,8,4,0,0,4,2,39,0,0.0,0.0,0.0,1,1800.0,1,3,0.0,0.0,1,6,1,3,2,2,2,0,0,0
TRAIN_00102,11,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,2,0,0,2,2,1,0,0,0
TRAIN_00103,75,0,12,0,12,14,14,4,4,6,4,2,39,5,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,14,0,2,2,2,2,0,1,0
TRAIN_00104,51,1,2,0,30,2,5,4,0,1,4,2,39,2,0.0,0.0,0.0,2,500.0,1,5,0.0,0.0,1,11,1,3,2,2,0,0,0,0
TRAIN_00105,29,1,12,2,36,11,0,0,0,5,4,1,35,0,0.0,0.0,0.0,1,0.0,0,2,0.0,0.0,1,5,0,2,1,1,1,1,0,1
TRAIN_00106,13,1,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,2,2,1,0,0,0
TRAIN_00107,18,0,12,0,12,5,0,4,0,5,0,2,39,5,0.0,0.0,0.0,1,435.0,1,1,0.0,0.0,0,2,0,2,2,2,1,0,0,0
TRAIN_00108,61,1,12,0,52,13,2,4,0,1,4,2,39,2,0.0,0.0,0.0,1,0.0,1,6,0.0,0.0,0,13,0,2,2,2,0,0,0,0
TRAIN_00109,45,1,5,2,49,12,8,4,0,1,4,2,39,2,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,1,9,1,3,1,1,0,0,0,0
TRAIN_00110,43,0,7,0,52,7,11,4,5,1,7,1,25,2,0.0,0.0,0.0,2,0.0,0,4,0.0,0.0,1,8,0,1,2,2,0,1,1,0
TRAIN_00111,45,0,0,2,45,5,0,4,0,1,7,2,39,2,0.0,0.0,6.90875477931522,1,725.0,1,4,6.90875477931522,6.90875477931522,1,8,1,3,1,1,0,0,0,0
TRAIN_00112,28,0,2,2,52,5,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,4,1,3,1,1,0,0,0,0
TRAIN_00113,33,0,12,0,52,10,10,4,0,1,7,2,39,2,0.0,0.0,0.0,2,800.0,1,3,0.0,0.0,1,6,0,2,2,2,0,0,0,0
TRAIN_00114,66,0,12,3,0,14,14,4,0,1,4,2,39,1,0.0,0.0,8.330140460246382,1,0.0,1,6,8.330140460246382,8.330140460246382,0,12,0,2,2,4,0,0,0,0
TRAIN_00115,37,1,6,0,40,0,3,4,6,1,7,0,25,2,0.0,0.0,0.0,2,0.0,0,3,0.0,0.0,1,7,0,1,2,2,0,1,1,0
TRAIN_00116,54,1,12,2,52,2,10,4,0,5,4,2,39,5,0.0,0.0,0.0,1,800.0,1,5,0.0,0.0,1,11,0,2,1,1,1,0,0,0
TRAIN_00117,46,0,2,0,52,10,12,4,0,1,7,1,19,2,0.0,0.0,0.0,1,785.0,0,4,0.0,0.0,1,8,1,3,2,2,0,1,0,0
TRAIN_00118,14,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,1,0.0,0.0,0,2,0,0,2,2,1,0,0,0
TRAIN_00119,9,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,2,2,1,0,0,0
TRAIN_00120,54,1,12,3,0,14,14,4,0,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,5,0.0,0.0,1,11,0,2,2,4,0,0,0,0
TRAIN_00121,48,0,4,2,52,9,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1063.0,1,4,0.0,0.0,1,8,1,3,1,1,0,0,0,0
TRAIN_00122,71,1,14,0,0,14,14,4,0,1,4,2,39,1,0.0,0.0,0.0,1,0.0,1,7,0.0,0.0,0,15,1,3,2,2,0,0,0,0
TRAIN_00123,80,0,12,0,52,19,0,4,0,0,6,2,39,5,0.0,0.0,0.0,2,475.0,1,8,0.0,0.0,0,16,0,2,2,2,2,0,0,0
TRAIN_00124,25,0,4,2,46,19,10,1,0,0,5,2,39,0,0.0,0.0,0.0,2,500.0,1,2,0.0,0.0,1,4,1,3,1,1,2,0,0,1
TRAIN_00125,51,0,2,2,52,15,6,4,0,1,7,0,19,2,0.0,0.0,0.0,1,2000.0,0,5,0.0,0.0,1,10,1,3,1,1,0,1,0,0
TRAIN_00126,32,0,2,0,52,7,8,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1187.0,1,3,0.0,0.0,1,6,1,3,2,2,0,0,0,0
TRAIN_00127,16,0,11,0,20,17,7,4,0,5,2,2,39,4,0.0,0.0,0.0,1,435.0,1,1,0.0,0.0,0,2,0,1,2,2,1,0,0,0
TRAIN_00128,24,0,2,2,52,20,8,4,0,5,6,2,39,5,0.0,0.0,0.0,2,1100.0,1,2,0.0,0.0,1,4,1,3,1,1,1,0,0,0
TRAIN_00129,24,1,15,2,52,10,2,3,5,5,4,1,8,0,0.0,0.0,0.0,1,850.0,0,2,0.0,0.0,1,5,0,1,1,1,1,1,1,1
TRAIN_00130,33,0,12,0,52,16,5,0,0,1,7,1,18,2,0.0,0.0,0.0,1,450.0,0,3,0.0,0.0,1,6,0,2,2,2,0,1,0,1
TRAIN_00131,1,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,2,2,1,0,0,0
TRAIN_00132,37,0,12,0,52,5,0,4,0,1,7,2,39,2,0.0,0.0,0.0,1,1163.0,1,3,0.0,0.0,1,6,0,2,2,2,0,0,0,0
TRAIN_00133,8,0,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,2,2,1,0,0,0
TRAIN_00134,10,1,3,0,0,14,14,4,0,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,1,0.0,0.0,0,3,0,0,2,2,1,0,0,0
TRAIN_00135,20,1,11,3,0,14,14,4,0,5,4,2,39,4,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,1,5,0,1,2,4,1,0,0,0
TRAIN_00136,21,1,12,0,40,7,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,625.0,1,2,0.0,0.0,1,5,0,2,2,2,0,0,0,0
TRAIN_00137,59,1,12,0,28,20,11,4,0,1,7,2,39,2,0.0,0.0,0.0,1,500.0,1,5,0.0,0.0,1,11,0,2,2,2,0,0,0,0
TRAIN_00138,35,1,14,0,52,10,0,4,0,5,4,2,39,5,0.0,0.0,0.0,2,800.0,1,3,0.0,0.0,1,7,1,3,2,2,1,0,0,0
TRAIN_00139,36,1,2,2,52,6,11,0,0,1,4,1,41,2,0.0,7.3613754289773485,0.0,1,0.0,0,3,0.0,-7.3613754289773485,1,7,1,3,1,1,0,1,0,1
TRAIN_00140,56,0,12,3,0,14,14,4,6,1,7,2,39,2,0.0,0.0,0.0,2,0.0,1,5,0.0,0.0,1,10,0,2,2,4,0,0,1,0
TRAIN_00141,44,0,11,2,52,19,10,4,0,1,7,2,39,2,0.0,0.0,0.0,1,600.0,1,4,0.0,0.0,1,8,0,1,1,1,0,0,0,0
TRAIN_00142,6,1,3,0,0,14,14,1,0,5,2,2,39,4,0.0,0.0,0.0,2,0.0,1,0,0.0,0.0,0,1,0,0,2,2,1,0,0,1
TRAIN_00143,26,1,4,0,52,5,9,4,8,5,0,2,39,5,0.0,0.0,0.0,1,1000.0,1,2,0.0,0.0,1,5,1,3,2,2,1,0,1,0
TRAIN_00144,2,0,3,0,0,14,14,4,6,5,2,2,39,4,0.0,0.0,0.0,1,0.0,1,0,0.0,0.0,0,0,0,0,2,2,1,0,1,0
TRAIN_00145,44,0,14,0,52,23,0,0,0,1,7,0,30,2,0.0,0.0,0.0,1,1000.0,0,4,0.0,0.0,1,8,1,3,2,2,0,1,0,1
TRAIN_00146,35,0,15,2,35,10,5,4,0,1,7,2,39,2,0.0,0.0,0.0,2,800.0,1,3,0.0,0.0,1,6,0,1,1,1,0,0,0,0
TRAIN_00147,35,1,2,0,52,15,6,4,0,1,4,2,39,2,0.0,0.0,5.707110264748875,1,0.0,1,3,5.707110264748875,5.707110264748875,1,7,1,3,2,2,0,0,0,0
TRAIN_00148,28,0,8,3,0,14,14,4,0,1,4,2,39,2,0.0,7.622174594817622,0.0,1,0.0,1,2,0.0,-7.622174594817622,1,4,0,1,2,4,0,0,0,0
TRAIN_00149,30,1,2,0,52,18,9,4,0,1,4,2,39,2,0.0,0.0,8.699681400989514,2,0.0,1,3,8.699681400989514,8.699681400989514,1,7,1,3,2,2,0,0,0,0
TRAIN_00150,44,0,2,2,52,15,8,4,0,5,4,2,39,0,0.0,0.0,0.0,2,0.0,1,4,0.0,0.0,1,8,1,3,1,1,1,0,0,0
TRAIN_00151,30,0,2,2,52,11,6,4,0,4,4,2,39,5,0.0,0.0,5.303304908059076,0,1584.0,1,3,5.303304908059076,5.303304908059076,1,6,1,3,1,1,2,0,0,0
